322 19213 1328 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0.000160867
323 12870 485 1 0 1 0 1 1 0 1 0 1 1 0 0 1 1 0.000695155
324 16317 984 1 1 1 1 0 1 1 0 0 0 1 0 1 1 0 0.000562477
325 13695 870 1 0 0 1 0 0 0 1 1 1 1 0 1 1 0 0.000582022
326 17830 860 1 1 0 1 1 0 1 0 1 1 1 1 0 0 1 0.00057251
327 15907 1291 1 1 0 1 0 0 1 1 1 0 0 0 1 1 1 0.001297934
328 17675 1985 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0.000177752
329 14915 535 1 0 1 1 1 1 1 0 0 1 0 1 0 0 0 0.000417831
330 9330 185 0 0 0 0 0 0 1 1 0 0 0 0 1 1 1 0.000213596
331 16661 1048 1 0 0 0 1 1 1 1 1 0 1 1 1 0 0 0.000494815
332 11044 821 0 0 1 1 0 1 1 0 0 0 0 1 1 0 1 0.000867945
333 20273 1201 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0.000149338
334 11676 664 0 1 1 1 1 0 0 1 0 0 1 0 0 1 0 0.00057065
335 20009 1486 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0.00022027
336 16027 897 0 1 1 1 1 1 0 0 0 1 1 0 0 1 1 0.000539005
337 17635 1130 1 0 0 1 1 1 1 1 0 1 1 1 1 0 1 0.000293084
338 17045 2034 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0.000146693
339 13366 730 0 1 1 1 1 1 0 1 1 1 0 0 0 0 0 0.000688035
340 9838 327 0 0 0 1 1 1 0 1 0 0 0 1 0 0 0 0.000624065
341 4929 176 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0.000240087
342 12976 1151 1 1 1 1 0 0 0 1 1 0 0 1 1 1 1 0.000363021
343 18281 1456 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0.000115547
344 18162 1541 0 1 1 1 1 1 0 1 1 1 1 0 1 0 1 0.000372594
345 8043 409 0 0 1 1 0 0 0 1 0 0 0 0 0 1 1 0.000690341
346 13636 1299 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0.000227385
347 16157 1344 0 1 0 1 1 1 1 0 1 0 1 1 0 1 1 0.000397763
348 14326 1289 0 1 1 1 1 1 1 1 1 1 0 0 0 1 1 0.000229316
349 12068 754 1 1 0 0 0 1 1 1 1 0 0 0 0 1 1 0.000665974
350 20075 2040 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.000200223
351 16068 1231 0 0 1 1 1 1 1 0 0 0 1 1 1 1 1 0.000548444
352 15236 1010 0 0 1 0 1 0 1 1 1 1 1 0 1 1 1 0.000739123
353 15568 628 1 0 0 1 1 1 0 0 1 1 0 0 1 1 1 0.000505262
354 15249 1298 0 1 1 0 1 1 1 1 0 0 0 1 1 1 0 0.000556992
355 13282 838 0 1 1 1 0 1 0 1 0 1 1 0 0 1 1 0.000402277
356 19532 1543 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0.000186243
357 2015 63 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0.000124212
358 6229 404 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0.000298761
359 18106 1351 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0.000197803
360 19713 1991 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0.00010742
361 17268 1587 1 1 0 0 1 1 1 1 1 0 1 1 1 1 1 0.000170584
362 16531 1367 0 0 1 1 1 0 1 1 1 1 1 0 1 0 1 0.000436242
363 21932 1219 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0.00021966
364 5147 105 0 0 0 1 0 0 0 0 1 0 0 1 0 1 0 8.5952e-05
365 20665 1875 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0.000241184
366 11593 516 1 1 0 1 0 0 1 0 1 0 1 0 0 0 1 0.000443946
367 5070 236 0 0 0 1 1 0 1 0 0 0 0 1 0 0 0 0.000216163
368 12196 641 1 1 1 0 1 1 1 1 1 1 0 1 0 0 1 0.000252198
369 21623 1640 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 0.000176506
370 12988 377 0 1 0 0 1 0 1 1 1 0 1 0 0 0 1 0.000527085
371 6057 199 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0.000318903
372 10122 697 1 0 1 0 1 0 0 1 1 0 1 0 1 0 1 0.000754535
373 7545 90 0 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0.000107251
374 14693 699 0 1 0 0 1 1 1 1 1 0 0 0 0 0 1 0.000729587
375 16908 1356 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0.000130189
376 20454 1494 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0.000115898
377 7407 111 0 0 0 0 0 0 1 1 0 0 0 0 1 1 0 0.000159202
378 17584 455 1 0 1 1 1 1 1 1 1 1 0 1 0 1 1 0.00040134
379 23457 1850 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0.000151129
380 12671 1339 1 1 1 0 0 0 1 1 1 1 0 1 0 1 1 0.000542021
381 14633 860 1 1 1 0 0 1 0 0 1 1 1 0 0 1 1 0.00029591
382 15550 1094 0 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0.000541232
383 16747 1860 0 1 1 1 1 0 1 1 0 1 1 1 1 1 1 0.000271143
384 15594 1814 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0.000173056
385 6808 273 0 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0.000480712
386 12707 512 1 1 0 1 1 0 0 0 1 1 1 1 0 0 1 0.000410904
387 18302 1770 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0.000134862
388 4437 61 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0.000129889
389 14874 856 0 0 1 1 1 1 0 1 0 0 0 1 1 1 1 0.00060232
390 11759 752 0 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0.000860562
391 10116 533 0 1 0 0 1 0 1 0 0 1 1 0 0 0 0 0.000751278
392 18298 1775 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0.0001017
393 18416 1898 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0.000117074
394 14135 538 1 0 1 0 1 0 1 0 1 1 1 0 0 1 0 0.000360094
395 12562 913 1 0 1 0 0 0 1 1 1 0 1 0 1 0 1 0.000653793
396 12360 499 1 1 1 0 0 0 1 1 1 0 0 1 1 1 0 0.000318514
397 6970 317 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0.000158925
398 5443 410 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0.00026394
399 15352 1549 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 0.000231706
400 13318 919 0 1 0 0 1 1 0 1 1 0 1 0 1 1 1 0.000755932
401 17475 1337 1 1 1 0 0 1 1 1 1 1 1 0 1 0 1 0.000173219
402 18128 1735 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0.000157875
403 3941 43 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0.000125334
404 4466 218 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0.000150287
405 14818 929 1 1 0 1 0 1 0 1 0 1 1 0 1 1 0 0.00037948
406 16573 1507 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0.000188029
407 15337 1506 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 0.000155293
408 13835 585 0 0 0 0 1 1 1 1 1 0 1 1 0 0 0 0.000552486
409 9887 352 0 0 0 0 1 0 1 1 1 0 1 1 0 1 0 0.000358999
410 22314 1327 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 9.8076e-05
411 7111 537 1 0 0 1 0 0 0 0 0 0 0 1 0 1 0 0.000583815
412 21921 1319 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0.000175771
413 22963 1377 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0.000104489
414 12188 527 0 0 0 1 0 0 0 1 1 1 0 1 1 1 1 0.000449105
415 16696 727 1 1 0 1 1 1 1 0 1 0 1 0 1 0 1 0.000338221
416 20819 1097 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0.000180834
417 11500 610 1 1 0 1 0 1 0 1 1 0 0 0 1 0 1 0.000873735
418 14531 766 1 0 1 1 0 1 1 0 0 1 1 0 0 1 1 0.000236616
419 9366 539 0 0 0 1 1 1 0 0 0 0 1 1 0 0 0 0.000754004
420 12810 1129 1 1 1 1 1 0 0 1 1 1 0 0 1 1 0 0.000535169
421 17584 1618 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 6.8841e-05
422 12136 552 1 0 1 0 0 0 0 1 1 1 1 0 0 1 0 0.00083667
423 6968 262 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0.000551176
424 17520 1736 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0.000123554
425 10751 454 1 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0.000404894
426 10538 572 0 1 1 0 0 0 0 0 1 0 1 1 1 1 0 0.000479738
427 18486 1083 1 1 0 1 1 1 1 1 1 1 0 1 0 1 0 0.000415205
428 7841 482 0 1 1 0 1 1 0 0 0 1 0 0 0 1 1 0.000679014
429 10393 825 0 0 1 1 0 0 0 0 0 0 1 0 1 1 1 0.001223281
430 17476 550 1 1 1 0 1 1 0 1 0 1 0 1 1 1 0 0.000519875
431 18015 1424 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0.000199406
432 14046 1247 0 1 1 1 0 0 1 1 0 0 0 1 0 1 1 0.000398187
433 7212 59 0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0.00012184
434 17656 1300 1 1 1 1 0 1 1 1 1 0 0 1 1 0 1 0.000355301
435 9233 616 0 0 0 0 1 1 0 1 0 1 1 1 0 1 0 0.00068816
436 12937 811 1 1 0 1 0 1 1 0 1 1 0 1 1 0 0 0.000461764
437 17946 2125 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0.00010596
438 15066 1528 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0.000395314
439 13111 697 0 0 1 0 1 1 0 1 1 1 1 1 0 0 1 0.000293528
440 11868 881 0 1 0 1 1 1 0 0 1 0 1 1 0 0 1 0.000696646
441 18215 1638 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 0.000170071
442 12610 1116 1 1 1 1 0 1 1 1 0 1 0 0 1 1 0 0.000248174
443 17975 1722 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0.000168092
444 10068 381 0 0 0 1 1 0 1 1 0 0 1 0 0 0 1 0.000530858
445 17344 1097 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1 0.00016914
446 6014 420 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 0.000297749
447 6909 227 0 0 1 0 0 0 0 0 0 1 1 0 1 0 1 0.000174211
448 13769 963 1 1 1 1 0 0 1 0 1 1 1 0 0 1 1 0.000295306
449 4337 97 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 6.5313e-05
450 21803 1698 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0.000118465
451 18274 1345 1 1 1 1 0 1 1 0 1 1 1 1 0 0 1 0.0002807
452 10868 577 1 1 1 0 1 0 1 0 1 0 0 0 1 1 0 0.000317802
453 18760 1057 0 0 1 1 0 1 1 0 0 1 1 1 1 1 1 0.000639521
454 10362 266 0 0 0 1 1 0 0 0 1 1 0 0 1 0 0 0.00024288
455 10854 317 1 0 1 1 1 0 1 1 0 0 0 1 0 0 0 0.000487591
456 15161 703 1 0 0 1 0 0 1 0 1 1 1 1 0 1 1 0.000685271
457 24334 1647 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0.000219405
458 11297 671 0 0 0 0 1 0 1 1 0 1 0 1 1 1 1 0.000605382
459 11642 938 1 1 1 0 1 1 0 1 0 0 1 0 0 1 0 0.000538146
460 15672 1117 0 0 0 1 1 1 0 1 1 1 1 1 0 1 0 0.000471753
461 9622 261 0 1 0 1 0 1 0 0 0 0 1 1 0 0 0 0.000400722
462 20498 1731 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 9.32e-05
463 1802 58 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0.000130149
464 19630 1666 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0.000116134
465 14034 850 1 0 0 1 1 0 1 1 0 0 1 1 0 1 1 0.000992055
466 8020 519 1 0 0 1 1 0 1 0 0 1 0 1 0 0 0 0.00044556
467 1274 7 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 5.5478e-05
468 2171 39 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 7.6147e-05
469 10706 515 0 1 1 1 0 0 0 0 0 0 1 0 0 1 0 0.00053267
470 11482 1152 1 0 0 1 1 0 1 1 0 1 0 1 0 1 1 0.000619718
471 13239 1387 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0.000273484
472 18428 1796 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0.000165456
473 9264 929 0 1 1 0 1 0 0 0 0 0 0 0 1 1 1 0.000889216
474 17402 1774 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0.000154061
475 18150 912 1 0 1 0 1 1 1 1 1 0 1 0 1 1 1 0.000235869
476 15190 1197 0 0 1 1 0 1 1 1 1 1 1 1 1 0 1 0.000308155
477 8388 623 0 0 0 0 0 1 1 0 0 0 0 1 1 1 1 0.000761123
478 8812 411 0 0 0 1 0 0 1 1 1 0 0 0 0 0 1 0.00051376
479 14571 846 1 1 1 0 0 0 1 1 1 0 1 1 0 1 0 0.001233049
480 16250 1162 1 1 1 1 1 0 1 0 1 0 1 0 1 1 1 0.000251184
481 4869 87 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0.000131114
482 10348 776 1 0 0 1 0 0 1 1 1 0 1 1 0 0 0 0.001120386
483 12087 635 1 0 0 1 1 0 1 0 0 1 1 1 0 0 0 0.000607746
484 15328 878 1 0 1 1 1 1 0 1 1 0 0 1 1 0 1 0.000388245
485 15829 682 1 0 0 1 0 0 1 1 1 1 0 0 1 1 1 0.000572295
486 1396 22 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 8.4685e-05
487 17882 886 1 1 0 0 1 1 1 1 1 1 1 0 1 0 0 0.00048583
488 12194 711 1 1 1 1 0 0 1 1 0 1 0 1 0 1 0 0.000709637
489 1148 12 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 8.2017e-05
490 12249 1265 1 1 1 0 1 1 0 1 1 1 1 0 0 1 1 0.000271752
491 14308 1039 1 1 0 1 0 0 1 1 0 1 1 0 1 1 1 0.000604321
492 8895 276 1 1 0 0 0 0 0 0 1 0 1 0 1 0 0 0.000258607
493 17644 991 1 0 1 1 1 1 1 0 1 0 1 0 0 1 1 0.000487562
494 9045 352 0 0 1 0 0 0 0 1 0 0 1 1 1 0 1 0.000596423
495 19692 1788 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0.000144948
496 14010 825 1 1 0 1 1 1 1 0 0 0 0 0 0 1 1 0.000801072
497 18358 1648 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0.000143232
498 9268 457 1 0 0 0 1 0 1 1 0 0 0 1 0 1 0 0.000495545
499 16543 478 0 0 1 1 1 0 1 0 1 0 0 1 1 1 1 0.000503389
500 23252 1646 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0.000146392
