423 0 0 0 0 0 0 0 0 0 0 0 0 0.000498932
424 4862 101 1 0 1 0 0 0 0 0 1 1 0.000398909
425 12078 599 1 0 1 1 1 1 1 0 0 0 0.000462131
426 6089 586 1 0 1 0 0 1 1 0 1 0 0.000416089
427 3089 279 0 1 0 0 0 0 0 0 1 0 0.000504716
428 11780 556 0 1 1 1 0 1 1 1 1 1 0.00048527
429 7753 637 1 1 0 1 0 1 0 0 0 0 0.000470833
430 11689 747 1 1 1 0 1 0 1 0 1 1 0.000443787
431 7371 152 1 0 0 0 1 1 0 0 1 0 0.000420988
432 11409 1032 1 0 1 0 1 1 1 1 0 1 0.000664829
433 9726 630 1 0 1 1 1 1 1 1 1 0 0.000462396
434 10809 1076 1 1 1 1 0 1 0 1 1 0 0.000623792
435 16476 955 1 1 1 1 1 1 1 1 1 0 0.000385328
436 10288 1159 1 1 1 1 1 0 0 0 1 1 0.000641184
437 3400 90 0 0 0 1 0 0 1 0 0 0 0.000473703
438 6533 638 0 1 0 0 1 1 0 0 0 1 0.000400676
439 6157 176 1 0 0 1 1 1 0 0 1 0 0.000418918
440 8385 633 1 1 1 1 0 0 1 0 0 0 0.000503672
441 11261 774 1 1 0 1 1 1 1 1 1 1 0.000579019
442 11646 851 0 0 1 1 1 1 1 1 1 1 0.000457412
443 8081 520 0 0 1 1 1 0 0 1 1 1 0.000544291
444 12664 494 0 1 1 1 1 1 1 1 1 1 0.000504095
445 5641 304 0 1 0 1 0 0 0 1 1 0 0.000452308
446 10530 650 1 0 0 1 1 0 1 1 1 1 0.000526361
447 11311 1245 1 1 1 1 1 1 1 0 1 1 0.000478945
448 12020 786 1 0 0 1 1 1 1 1 1 1 0.000554971
449 11080 735 0 1 1 1 1 0 0 0 1 1 0.000399458
450 8047 489 0 0 0 1 1 1 1 1 0 0 0.000496382
451 5619 166 0 0 0 0 0 1 1 1 0 0 0.000380347
452 6156 253 0 1 1 0 0 1 0 0 0 0 0.000523988
453 1640 38 0 0 0 1 0 1 0 0 0 0 0.00066044
454 10546 636 0 0 1 1 1 1 1 1 1 1 0.000386703
455 8346 509 0 0 1 0 0 1 1 1 0 0 0.000376473
456 10736 554 1 0 1 0 1 1 1 1 0 1 0.000366071
457 8458 489 1 0 1 0 0 1 1 0 1 0 0.000493225
458 10006 676 1 1 1 1 1 1 1 0 0 0 0.000425071
459 10611 564 0 1 0 1 1 1 1 0 1 1 0.000385763
460 11432 892 1 1 1 1 1 1 1 0 0 1 0.000450564
461 11957 900 1 1 1 1 1 0 1 1 0 1 0.000400301
462 10310 421 1 1 1 1 0 0 0 1 0 1 0.000463555
463 13244 654 1 1 1 1 1 1 0 1 0 0 0.000431023
464 7703 622 1 0 0 0 0 1 0 1 1 1 0.000564902
465 8963 417 1 0 1 1 1 0 1 1 0 0 0.000448183
466 7972 427 1 1 1 0 0 0 1 1 0 0 0.000435726
467 5339 444 1 0 1 1 0 0 0 0 0 0 0.000472191
468 6028 313 0 0 1 0 1 0 1 1 0 0 0.000506244
469 2577 130 1 0 0 0 0 1 0 0 0 0 0.000432481
470 10023 275 0 1 0 1 0 1 1 0 1 0 0.000421473
471 9022 843 0 0 1 1 1 1 1 1 1 1 0.000562067
472 7426 401 1 0 1 0 1 1 0 1 1 0 0.000621661
473 8282 712 1 1 1 1 0 0 1 0 1 1 0.000556805
474 4909 202 1 0 0 1 1 0 1 0 0 1 0.000521158
475 10110 1154 1 1 1 1 1 1 1 1 0 1 0.000514027
476 6816 310 0 1 1 0 1 1 1 0 0 0 0.000564874
477 12608 723 1 1 1 1 0 1 1 1 1 0 0.00050227
478 8196 467 1 0 0 1 1 1 0 0 1 0 0.000452836
479 6010 479 1 0 1 1 0 0 1 0 0 0 0.000654263
480 8784 827 1 1 0 1 1 0 1 1 1 1 0.000616505
481 6879 509 1 0 0 1 1 0 0 0 0 1 0.00042621
482 15066 1055 1 1 1 0 1 1 1 1 1 1 0.000446342
483 0 0 0 0 0 0 0 0 0 0 0 0 0.000464506
484 7848 523 0 0 1 0 1 1 0 1 1 0 0.000645144
485 10139 256 0 0 1 0 1 1 1 1 0 0 0.000418416
486 9171 820 0 1 1 1 1 1 1 0 1 1 0.000373427
487 8673 753 1 1 1 0 0 1 1 1 0 0 0.00041766
488 8331 382 1 1 0 1 1 0 1 0 0 0 0.000517136
489 7981 284 0 0 1 1 0 1 0 1 1 0 0.000731296
490 5439 347 0 1 1 0 0 0 0 0 1 0 0.000507859
491 15230 809 1 0 1 1 1 1 1 1 1 1 0.000440121
492 7273 231 1 0 1 0 1 0 0 1 1 0 0.000512722
493 8367 336 1 1 1 1 0 0 0 1 0 0 0.000452975
494 12558 900 1 1 0 1 1 1 0 1 1 1 0.000559333
495 13642 1105 1 1 1 1 1 1 0 1 1 1 0.000497006
496 10739 537 1 1 0 0 1 1 0 0 1 1 0.000414451
497 13162 932 1 0 1 1 1 1 1 1 1 1 0.000338368
498 10609 840 1 0 1 0 1 1 0 0 1 1 0.000401372
499 1601 56 0 0 0 0 1 0 0 0 0 0 0.000589158
500 3869 94 1 0 0 0 0 1 0 0 0 0 0.000415193
